"","docID","negative","positive","polarity"
"1186",1446,12,15,3
"1187",1447,1,1,0
"1188",1448,2,1,-1
"1189",1449,0,1,1
"1190",1450,1,3,2
"1191",1451,7,1,-6
"1192",1452,1,3,2
"1193",1453,1,0,-1
"1194",1454,2,3,1
"1195",1455,1,1,0
"1196",1456,3,2,-1
"1197",1457,14,4,-10
"1198",1458,1,1,0
"1199",1459,2,11,9
"1200",1460,1,0,-1
"1201",1461,1,3,2
"1202",1462,0,1,1
"1203",1463,7,16,9
"1204",1465,1,5,4
"1205",1466,0,2,2
"1206",1467,1,1,0
"1207",1468,3,1,-2
"1208",1469,0,1,1
"1209",1470,1,1,0
"1210",1472,1,1,0
"1211",1473,10,14,4
"1212",1474,1,1,0
"1213",1476,3,1,-2
"1214",1478,0,1,1
"1215",1479,3,3,0
"1216",1480,5,1,-4
"1217",1481,8,15,7
"1218",1482,5,1,-4
"1219",1483,2,1,-1
"1220",1484,2,4,2
"1221",1486,1,3,2
"1222",1487,2,4,2
"1223",1488,10,2,-8
"1224",1490,2,0,-2
"1225",1491,1,1,0
"1226",1492,8,3,-5
"1227",1493,0,2,2
"1228",1495,0,1,1
"1229",1496,1,1,0
"1230",1498,1,0,-1
"1231",1499,1,0,-1
"1232",1500,6,6,0
"1233",1501,1,3,2
"1234",1502,14,11,-3
"1235",1504,1,1,0
"1236",1505,2,2,0
"1237",1506,4,3,-1
"1238",1507,2,4,2
"1239",1508,0,3,3
"1240",1509,0,1,1
"1241",1510,3,1,-2
"1242",1511,2,4,2
"1243",1512,1,1,0
"1244",1513,0,1,1
"1245",1514,1,5,4
"1246",1516,8,8,0
"1247",1518,6,10,4
"1248",1519,1,0,-1
"1249",1520,2,1,-1
"1250",1521,2,5,3
"1251",1522,3,2,-1
"1252",1524,0,2,2
"1253",1525,7,3,-4
"1254",1526,1,1,0
"1255",1527,2,4,2
"1256",1529,2,0,-2
"1257",1530,1,0,-1
"1258",1531,2,0,-2
"1259",1532,1,0,-1
"1260",1533,4,3,-1
"1261",1534,0,1,1
"1262",1535,0,1,1
"1263",1536,1,2,1
"1264",1538,0,2,2
"1265",1539,8,5,-3
"1266",1540,2,1,-1
"1267",1541,1,2,1
"1268",1542,3,6,3
"1269",1544,1,0,-1
"1270",1545,0,2,2
"1271",1546,1,2,1
"1272",1548,0,1,1
"1273",1549,9,5,-4
"1274",1550,0,1,1
"1275",1552,4,3,-1
"1276",1553,0,3,3
"1277",1554,2,0,-2
"1278",1555,1,0,-1
"1279",1556,4,1,-3
"1280",1557,1,0,-1
"1281",1558,0,1,1
"1282",1559,0,2,2
"1283",1560,2,0,-2
"1284",1561,2,0,-2
"1285",1562,0,3,3
"1286",1563,20,8,-12
"1287",1564,1,4,3
"1288",1565,1,0,-1
"1289",1566,0,1,1
"1290",1567,0,3,3
"1291",1568,1,6,5
"1292",1569,1,2,1
"1293",1572,0,1,1
"1294",1573,3,1,-2
"1295",1575,0,1,1
"1296",1576,0,1,1
"1297",1577,1,4,3
"1298",1578,1,1,0
"1299",1580,1,2,1
"1300",1581,0,2,2
"1301",1582,8,4,-4
"1302",1584,0,1,1
"1303",1585,4,7,3
"1304",1587,1,3,2
"1305",1588,1,4,3
"1306",1589,2,3,1
"1307",1590,0,2,2
"1308",1591,1,0,-1
"1309",1592,1,0,-1
"1310",1593,5,2,-3
"1311",1594,3,3,0
"1312",1595,1,1,0
"1313",1596,6,7,1
"1314",1597,1,0,-1
"1315",1598,2,0,-2
"1316",1599,7,2,-5
"1317",1600,1,1,0
"1318",1601,0,1,1
"1319",1602,0,1,1
"1320",1603,1,1,0
"1321",1604,5,2,-3
"1322",1605,4,4,0
"1323",1608,0,1,1
"1324",1610,0,5,5
"1325",1611,2,1,-1
"1326",1612,1,4,3
"1327",1613,1,0,-1
"1328",1614,2,6,4
"1329",1615,4,0,-4
"1330",1616,11,7,-4
"1331",1617,2,0,-2
"1332",1618,7,24,17
"1333",1619,2,1,-1
"1334",1620,1,1,0
"1335",1621,1,2,1
"1336",1622,0,2,2
"1337",1623,2,1,-1
"1338",1624,0,2,2
"1339",1625,4,8,4
"1340",1627,1,0,-1
"1341",1628,4,4,0
"1342",1629,0,2,2
"1343",1630,22,15,-7
"1344",1631,0,1,1
"1345",1632,1,4,3
"1346",1633,0,7,7
"1347",1634,17,17,0
"1348",1636,5,59,54
"1349",1638,0,5,5
"1350",1639,2,2,0
"1351",1640,1,9,8
"1352",1642,1,11,10
"1353",1643,0,3,3
"1354",1644,8,14,6
"1355",1645,3,5,2
"1356",1646,0,11,11
"1357",1647,1,2,1
"1358",1648,6,16,10
"1359",1650,9,5,-4
"1360",1651,3,9,6
"1361",1652,0,1,1
"1362",1653,11,4,-7
"1363",1654,0,1,1
"1364",1655,16,13,-3
"1365",1656,2,0,-2
"1366",1657,3,4,1
"1367",1658,2,2,0
"1368",1659,2,2,0
"1369",1660,3,5,2
"1370",1661,0,3,3
"1371",1662,3,1,-2
"1372",1663,2,2,0
"1373",1664,1,0,-1
"1374",1665,3,2,-1
"1375",1666,1,1,0
"1376",1667,2,2,0
"1377",1668,5,19,14
"1378",1669,1,0,-1
"1379",1670,5,1,-4
"1380",1671,4,6,2
"1381",1673,0,8,8
"1382",1674,1,8,7
"1383",1675,1,1,0
"1384",1676,1,8,7
"1385",1677,2,5,3
"1386",1678,174,95,-79
"1387",1679,0,1,1
"1388",1680,0,1,1
"1389",1681,3,12,9
"1390",1682,12,28,16
"1391",1683,7,12,5
"1392",1684,0,3,3
"1393",1685,2,0,-2
"1394",1686,22,12,-10
"1395",1687,17,18,1
"1396",1688,11,6,-5
"1397",1689,1,0,-1
"1398",1691,1,0,-1
"1399",1692,2,0,-2
"1400",1693,1,2,1
"1401",1694,2,0,-2
"1402",1695,104,54,-50
"1403",1696,1,0,-1
"1404",1697,2,2,0
"1405",1698,1,0,-1
"1406",1699,2,2,0
"1407",1700,0,1,1
"1408",1701,3,3,0
"1409",1702,2,1,-1
"1410",1703,4,1,-3
"1411",1704,3,4,1
"1412",1706,7,2,-5
"1413",1707,5,3,-2
"1414",1708,14,12,-2
"1415",1709,6,9,3
"1416",1710,2,2,0
"1417",1711,2,9,7
"1418",1712,4,4,0
"1419",1714,3,5,2
"1420",1715,1,11,10
"1421",1717,3,3,0
"1422",1718,4,5,1
"1423",1719,6,15,9
"1424",1720,0,1,1
"1425",1721,1,11,10
"1426",1723,20,17,-3
"1427",1724,1,0,-1
"1428",1725,2,5,3
"1429",1726,1,0,-1
"1430",1727,0,2,2
"1431",1728,2,0,-2
"1432",1729,6,19,13
"1433",1730,3,11,8
"1434",1731,5,35,30
"1435",1732,6,11,5
"1436",1733,0,2,2
"1437",1734,3,2,-1
"1438",1735,2,2,0
"1439",1736,4,0,-4
"1440",1737,13,28,15
"1441",1739,2,5,3
"1442",1740,4,15,11
"1443",1743,9,8,-1
"1444",1744,4,17,13
"1445",1745,1,4,3
"1446",1746,167,124,-43
"1447",1749,0,1,1
"1448",1750,4,7,3
"1449",1751,17,21,4
"1450",1752,3,2,-1
"1451",1753,2,8,6
"1452",1754,3,2,-1
"1453",1755,1,1,0
"1454",1756,116,77,-39
"1455",1757,2,3,1
"1456",1758,8,20,12
"1457",1759,1,0,-1
"1458",1760,10,12,2
"1459",1761,0,1,1
"1460",1762,0,1,1
"1461",1763,6,1,-5
"1462",1765,1,7,6
"1463",1766,7,22,15
"1464",1767,1,10,9
"1465",1769,8,12,4
"1466",1770,0,3,3
"1467",1771,0,2,2
"1468",1772,1,1,0
"1469",1773,115,86,-29
"1470",1774,1,6,5
"1471",1775,0,1,1
"1472",1777,4,13,9
"1473",1778,170,121,-49
"1474",1779,9,30,21
"1475",1781,24,50,26
"1476",1782,2,7,5
"1477",1783,0,1,1
"1478",1784,3,2,-1
"1479",1785,1,4,3
"1480",1786,1,4,3
"1481",1787,0,21,21
"1482",1788,17,14,-3
"1483",1789,3,3,0
"1484",1790,4,2,-2
"1485",1791,1,4,3
"1486",1792,2,6,4
"1487",1793,3,5,2
"1488",1794,0,2,2
"1489",1795,3,2,-1
"1490",1796,5,5,0
"1491",1797,3,4,1
"1492",1798,1,3,2
"1493",1799,0,2,2
"1494",1800,8,18,10
"1495",1801,18,9,-9
"1496",1802,0,3,3
"1497",1803,3,17,14
"1498",1804,1,1,0
"1499",1805,1,5,4
"1500",1806,0,1,1
"1501",1807,0,2,2
"1502",1808,1,2,1
"1503",1809,2,0,-2
"1504",1810,6,4,-2
"1505",1812,2,12,10
"1506",1813,2,0,-2
"1507",1815,5,5,0
"1508",1816,1,0,-1
"1509",1817,0,1,1
"1510",1818,0,9,9
"1511",1819,5,19,14
"1512",1820,1,11,10
"1513",1822,7,8,1
"1514",1823,1,1,0
"1515",1824,6,2,-4
"1516",1825,2,2,0
"1517",1826,9,32,23
"1518",1827,1,9,8
"1519",1828,2,2,0
"1520",1829,0,1,1
"1521",1830,4,0,-4
"1522",1831,5,3,-2
"1523",1832,2,1,-1
"1524",1833,1,2,1
"1525",1834,0,1,1
"1526",1835,1,2,1
"1527",1836,6,5,-1
"1528",1838,0,8,8
"1529",1839,4,13,9
"1530",1840,0,4,4
"1531",1841,0,2,2
"1532",1842,1,16,15
"1533",1843,0,2,2
"1534",1844,0,3,3
"1535",1845,6,8,2
"1536",1846,6,11,5
"1537",1847,1,11,10
"1538",1848,2,7,5
"1539",1849,2,1,-1
"1540",1850,15,10,-5
"1541",1851,4,6,2
"1542",1852,12,19,7
"1543",1853,121,97,-24
"1544",1855,0,2,2
"1545",1857,1,2,1
"1546",1858,0,2,2
"1547",1859,1,2,1
"1548",1861,2,3,1
"1549",1862,4,13,9
"1550",1864,5,10,5
"1551",1865,0,2,2
"1552",1866,3,4,1
"1553",1867,9,20,11
"1554",1868,5,11,6
"1555",1869,2,7,5
"1556",1870,5,2,-3
"1557",1871,1,2,1
"1558",1872,5,9,4
"1559",1873,3,4,1
"1560",1874,2,8,6
"1561",1875,1,4,3
"1562",1876,2,2,0
"1563",1878,0,1,1
"1564",1879,0,2,2
"1565",1880,1,0,-1
"1566",1881,1,1,0
"1567",1882,8,9,1
"1568",1883,6,2,-4
"1569",1884,2,2,0
"1570",1885,0,9,9
"1571",1886,14,12,-2
"1572",1888,4,3,-1
"1573",1889,0,1,1
"1574",1890,0,1,1
"1575",1891,6,2,-4
"1576",1892,1,2,1
"1577",1894,1,1,0
"1578",1895,1,0,-1
"1579",1896,1,12,11
"1580",1897,1,2,1
"1581",1898,35,18,-17
"1582",1899,0,1,1
"1583",1900,0,2,2
"1584",1901,4,5,1
"1585",1902,1,4,3
"1586",1903,1,0,-1
"1587",1904,0,9,9
"1588",1905,14,8,-6
"1589",1906,1,1,0
"1590",1907,1,1,0
"1591",1908,3,4,1
"1592",1909,1,4,3
"1593",1910,2,11,9
"1594",1911,1,4,3
"1595",1912,1,1,0
"1596",1913,13,11,-2
"1597",1914,0,7,7
"1598",1916,0,1,1
"1599",1917,0,2,2
"1600",1918,5,2,-3
"1601",1919,0,1,1
"1602",1920,0,10,10
"1603",1921,1,0,-1
"1604",1922,7,2,-5
"1605",1923,3,5,2
"1606",1924,8,10,2
"1607",1925,3,0,-3
"1608",1926,0,2,2
"1609",1927,2,0,-2
"1610",1928,0,3,3
"1611",1930,4,3,-1
"1612",1931,1,4,3
"1613",1932,0,2,2
"1614",1934,22,13,-9
"1615",1935,0,3,3
"1616",1936,1,0,-1
"1617",1937,1,0,-1
"1618",1938,6,1,-5
"1619",1939,3,2,-1
"1620",1940,5,0,-5
"1621",1941,1,0,-1
"1622",1942,21,11,-10
"1623",1943,18,17,-1
"1624",1944,0,1,1
"1625",1945,3,1,-2
"1626",1947,1,0,-1
"1627",1948,1,7,6
"1628",1949,2,2,0
"1629",1950,17,15,-2
"1630",1951,2,9,7
"1631",1952,11,22,11
"1632",1953,5,1,-4
"1633",1954,9,12,3
"1634",1955,3,6,3
"1635",1956,1,0,-1
"1636",1957,15,14,-1
"1637",1958,1,0,-1
"1638",1959,0,4,4
"1639",1960,137,77,-60
"1640",1961,4,13,9
"1641",1962,2,1,-1
"1642",1963,2,1,-1
"1643",1964,5,28,23
"1644",1965,3,4,1
"1645",1966,5,2,-3
"1646",1967,6,5,-1
"1647",1969,2,6,4
"1648",1970,0,3,3
"1649",1971,0,3,3
"1650",1972,2,8,6
"1651",1973,1,0,-1
"1652",1975,1,2,1
"1653",1976,3,3,0
"1654",1978,1,0,-1
"1655",1979,9,7,-2
"1656",1981,151,93,-58
"1657",1982,2,3,1
"1658",1984,3,3,0
"1659",1985,1,1,0
"1660",1986,1,0,-1
"1661",1987,4,8,4
"1662",1988,2,8,6
"1663",1990,0,1,1
"1664",1991,4,3,-1
"1665",1992,3,0,-3
"1666",1993,9,17,8
"1667",1994,1,0,-1
"1668",1995,5,0,-5
"1669",1996,0,1,1
"1670",1998,2,9,7
"1671",1999,1,0,-1
"1672",2000,3,0,-3
"1673",2001,0,1,1
"1674",2002,1,1,0
"1675",2003,2,5,3
"1676",2005,1,2,1
"1677",2006,1,0,-1
"1678",2008,6,14,8
"1679",2009,0,4,4
"1680",2010,16,12,-4
"1681",2011,2,0,-2
"1682",2012,5,7,2
"1683",2014,0,1,1
"1684",2015,0,3,3
"1685",2016,5,5,0
"1686",2017,6,9,3
"1687",2018,1,4,3
"1688",2019,3,3,0
"1689",2020,3,5,2
"1690",2021,155,113,-42
"1691",2022,2,1,-1
"1692",2023,1,9,8
"1693",2024,0,1,1
"1694",2027,3,0,-3
"1695",2028,4,1,-3
"1696",2029,2,2,0
"1697",2030,2,0,-2
"1698",2031,0,1,1
"1699",2032,2,3,1
"1700",2033,1,0,-1
"1701",2034,2,2,0
"1702",2035,2,2,0
"1703",2036,0,2,2
"1704",2037,0,2,2
"1705",2038,2,4,2
"1706",2040,1,4,3
"1707",2041,3,9,6
"1708",2042,3,6,3
"1709",2043,0,1,1
"1710",2044,1,4,3
"1711",2046,1,1,0
"1712",2047,2,2,0
"1713",2048,3,1,-2
"1714",2049,1,0,-1
"1715",2050,18,13,-5
"1716",2052,2,4,2
"1717",2053,8,3,-5
"1718",2054,0,1,1
"1719",2055,3,1,-2
"1720",2056,1,1,0
"1721",2057,1,1,0
"1722",2058,2,3,1
"1723",2059,8,6,-2
"1724",2060,2,2,0
"1725",2061,0,3,3
"1726",2063,3,2,-1
"1727",2065,1,0,-1
"1728",2066,1,0,-1
"1729",2067,2,1,-1
"1730",2068,1,2,1
"1731",2069,1,3,2
"1732",2071,1,9,8
"1733",2072,10,4,-6
"1734",2073,1,3,2
"1735",2074,0,1,1
"1736",2075,3,1,-2
"1737",2076,7,5,-2
"1738",2077,0,2,2
"1739",2078,1,1,0
"1740",2079,0,1,1
"1741",2081,2,0,-2
"1742",2082,1,4,3
"1743",2083,3,3,0
"1744",2084,4,1,-3
"1745",2085,1,1,0
"1746",2086,15,6,-9
"1747",2087,0,1,1
"1748",2088,0,1,1
"1749",2089,2,5,3
"1750",2090,0,3,3
"1751",2091,1,0,-1
"1752",2092,1,0,-1
"1753",2093,1,0,-1
"1754",2096,4,6,2
"1755",2097,3,0,-3
"1756",2098,3,0,-3
"1757",2099,13,12,-1
"1758",2100,8,4,-4
"1759",2101,0,2,2
"1760",2102,6,6,0
"1761",2103,1,1,0
"1762",2104,10,6,-4
"1763",2105,0,3,3
"1764",2106,1,1,0
"1765",2107,2,2,0
"1766",2108,0,1,1
"1767",2109,1,4,3
"1768",2110,2,2,0
"1769",2111,6,2,-4
"1770",2112,0,2,2
"1771",2113,1,2,1
"1772",2114,0,1,1
"1773",2118,9,11,2
"1774",2120,5,4,-1
"1775",2121,2,2,0
"1776",2122,6,2,-4
"1777",2124,0,1,1
"1778",2125,0,1,1
"1779",2127,2,1,-1
"1780",2128,1,1,0
"1781",2130,4,0,-4
"1782",2131,1,0,-1
"1783",2132,3,1,-2
"1784",2134,0,1,1
"1785",2135,3,2,-1
"1786",2136,0,1,1
"1787",2137,1,2,1
"1788",2138,1,0,-1
"1789",2140,2,0,-2
"1790",2141,0,4,4
"1791",2142,1,1,0
"1792",2144,0,1,1
"1793",2145,3,3,0
"1794",2146,8,3,-5
"1795",2147,3,1,-2
"1796",2148,7,4,-3
"1797",2149,2,3,1
"1798",2151,1,3,2
"1799",2153,0,5,5
"1800",2154,5,2,-3
"1801",2156,2,2,0
"1802",2157,2,0,-2
"1803",2158,8,3,-5
"1804",2159,2,2,0
"1805",2160,4,1,-3
"1806",2161,5,1,-4
"1807",2162,8,8,0
"1808",2163,2,3,1
"1809",2164,7,8,1
"1810",2165,2,1,-1
"1811",2167,36,16,-20
"1812",2168,6,2,-4
"1813",2170,1,1,0
"1814",2171,5,8,3
"1815",2172,0,1,1
"1816",2173,1,0,-1
"1817",2174,2,1,-1
"1818",2175,1,0,-1
"1819",2176,0,1,1
"1820",2177,0,2,2
"1821",2178,3,1,-2
"1822",2179,1,0,-1
"1823",2180,2,7,5
"1824",2181,1,1,0
"1825",2182,0,3,3
"1826",2183,1,0,-1
"1827",2184,31,24,-7
"1828",2185,1,5,4
"1829",2186,1,3,2
"1830",2187,6,2,-4
"1831",2188,2,1,-1
"1832",2189,1,6,5
"1833",2190,2,1,-1
"1834",2191,0,2,2
"1835",2192,2,1,-1
"1836",2194,2,2,0
"1837",2197,1,0,-1
"1838",2198,1,1,0
"1839",2199,1,2,1
"1840",2200,4,1,-3
"1841",2201,1,2,1
"1842",2203,0,2,2
"1843",2204,0,1,1
"1844",2205,1,1,0
"1845",2208,1,2,1
"1846",2209,9,4,-5
"1847",2210,0,3,3
"1848",2211,3,0,-3
"1849",2212,1,3,2
"1850",2213,4,3,-1
"1851",2214,1,2,1
"1852",2216,1,1,0
"1853",2217,1,1,0
"1854",2218,1,7,6
"1855",2219,1,4,3
"1856",2220,3,3,0
"1857",2221,0,2,2
"1858",2222,3,1,-2
"1859",2223,2,3,1
"1860",2224,1,0,-1
"1861",2225,2,2,0
"1862",2226,0,2,2
"1863",2227,1,2,1
"1864",2228,0,2,2
"1865",2229,1,3,2
"1866",2230,6,6,0
"1867",2231,2,1,-1
"1868",2232,1,0,-1
"1869",2233,6,3,-3
"1870",2234,1,2,1
"1871",2235,1,3,2
"1872",2237,1,1,0
"1873",2238,2,4,2
"1874",2239,1,2,1
"1875",2241,2,2,0
"1876",2242,0,2,2
"1877",2243,1,2,1
"1878",2244,4,5,1
"1879",2245,4,1,-3
"1880",2246,2,0,-2
"1881",2247,0,2,2
"1882",2250,2,1,-1
"1883",2251,3,3,0
"1884",2252,2,2,0
"1885",2253,3,1,-2
"1886",2254,3,2,-1
"1887",2255,0,2,2
"1888",2256,0,5,5
"1889",2257,2,0,-2
"1890",2258,1,0,-1
"1891",2259,2,0,-2
"1892",2260,7,1,-6
"1893",2261,2,2,0
"1894",2262,1,1,0
"1895",2263,3,1,-2
"1896",2264,4,2,-2
"1897",2265,4,2,-2
"1898",2266,3,1,-2
"1899",2267,4,2,-2
"1900",2268,1,1,0
"1901",2269,64,45,-19
"1902",2270,2,2,0
"1903",2272,0,2,2
"1904",2275,2,0,-2
"1905",2276,0,2,2
"1906",2277,9,7,-2
"1907",2280,1,4,3
"1908",2281,1,3,2
"1909",2282,1,2,1
"1910",2283,4,1,-3
"1911",2284,3,1,-2
"1912",2285,5,3,-2
"1913",2286,8,5,-3
"1914",2287,1,2,1
"1915",2288,1,1,0
"1916",2289,4,2,-2
"1917",2290,1,1,0
"1918",2291,3,1,-2
"1919",2292,1,0,-1
"1920",2293,2,1,-1
"1921",2295,8,6,-2
"1922",2297,0,1,1
"1923",2298,4,1,-3
"1924",2299,2,0,-2
"1925",2300,3,1,-2
"1926",2303,1,1,0
"1927",2305,1,0,-1
"1928",2306,1,1,0
"1929",2307,1,3,2
"1930",2308,7,2,-5
"1931",2310,0,2,2
"1932",2311,3,2,-1
"1933",2312,2,0,-2
"1934",2313,0,2,2
"1935",2314,2,2,0
"1936",2315,3,0,-3
"1937",2316,3,0,-3
"1938",2317,3,3,0
"1939",2318,1,1,0
"1940",2319,3,1,-2
"1941",2320,2,3,1
"1942",2321,1,2,1
"1943",2323,3,1,-2
"1944",2324,1,4,3
"1945",2325,3,4,1
"1946",2326,1,2,1
"1947",2327,5,3,-2
"1948",2328,0,1,1
"1949",2329,0,2,2
"1950",2330,1,2,1
"1951",2331,2,0,-2
"1952",2332,2,0,-2
"1953",2334,3,0,-3
"1954",2335,1,1,0
"1955",2336,3,3,0
"1956",2337,0,1,1
"1957",2339,0,2,2
"1958",2340,1,0,-1
"1959",2341,1,0,-1
"1960",2343,6,3,-3
"1961",2344,2,0,-2
"1962",2345,0,2,2
"1963",2346,1,0,-1
"1964",2350,0,2,2
"1965",2351,0,1,1
"1966",2354,1,1,0
"1967",2355,1,2,1
"1968",2356,9,5,-4
"1969",2357,2,0,-2
"1970",2358,2,1,-1
"1971",2359,2,2,0
"1972",2360,1,0,-1
"1973",2363,4,2,-2
"1974",2365,1,1,0
"1975",2367,1,1,0
"1976",2368,9,5,-4
"1977",2370,0,1,1
"1978",2372,1,1,0
"1979",2373,0,2,2
"1980",2374,0,1,1
"1981",2375,79,40,-39
"1982",2376,1,1,0
"1983",2377,1,2,1
"1984",2378,6,5,-1
"1985",2380,1,2,1
"1986",2382,3,3,0
"1987",2383,7,3,-4
"1988",2384,0,2,2
"1989",2385,0,1,1
"1990",2386,4,1,-3
"1991",2387,12,10,-2
"1992",2388,2,1,-1
"1993",2389,2,0,-2
"1994",2390,0,2,2
"1995",2391,1,0,-1
"1996",2392,1,0,-1
"1997",2393,1,0,-1
"1998",2395,0,1,1
"1999",2396,0,1,1
"2000",2397,2,3,1
"2001",2398,2,2,0
"2002",2400,6,5,-1
"2003",2402,1,4,3
"2004",2404,17,15,-2
"2005",2405,0,2,2
"2006",2406,2,4,2
"2007",2408,23,15,-8
"2008",2409,1,3,2
"2009",2410,2,3,1
"2010",2411,0,1,1
"2011",2412,5,5,0
"2012",2413,3,1,-2
"2013",2414,3,1,-2
"2014",2415,3,2,-1
"2015",2416,3,1,-2
"2016",2417,3,2,-1
"2017",2418,6,5,-1
"2018",2419,1,1,0
"2019",2420,3,4,1
"2020",2422,0,1,1
"2021",2424,1,2,1
"2022",2425,0,1,1
"2023",2426,2,3,1
"2024",2427,2,1,-1
"2025",2430,2,0,-2
"2026",2431,2,1,-1
"2027",2432,0,1,1
"2028",2433,0,3,3
"2029",2434,4,1,-3
"2030",2435,3,4,1
"2031",2436,3,0,-3
"2032",2437,2,1,-1
"2033",2438,6,6,0
"2034",2439,6,6,0
"2035",2443,0,1,1
"2036",2444,3,2,-1
"2037",2445,0,2,2
"2038",2446,0,1,1
"2039",2448,2,3,1
"2040",2449,1,1,0
"2041",2450,5,1,-4
"2042",2451,1,0,-1
"2043",2452,1,1,0
"2044",2453,8,2,-6
"2045",2454,0,6,6
"2046",2455,8,6,-2
"2047",2456,5,0,-5
"2048",2457,1,1,0
"2049",2458,22,11,-11
"2050",2463,0,1,1
"2051",2466,1,0,-1
"2052",2467,0,2,2
"2053",2468,0,1,1
"2054",2469,0,2,2
"2055",2470,0,3,3
"2056",2471,0,1,1
"2057",2472,0,1,1
"2058",2474,1,0,-1
"2059",2475,3,0,-3
"2060",2476,3,7,4
"2061",2477,1,2,1
"2062",2478,1,5,4
"2063",2479,2,7,5
"2064",2481,0,9,9
"2065",2482,1,1,0
"2066",2485,0,1,1
"2067",2486,9,7,-2
"2068",2487,1,2,1
"2069",2488,6,7,1
"2070",2489,1,1,0
"2071",2490,0,1,1
"2072",2491,0,3,3
"2073",2492,0,4,4
"2074",2493,0,3,3
"2075",2494,3,6,3
"2076",2495,1,10,9
"2077",2496,0,3,3
"2078",2497,13,15,2
"2079",2498,0,2,2
"2080",2499,0,8,8
"2081",2500,1,3,2
"2082",2501,3,5,2
"2083",2502,1,0,-1
"2084",2503,2,4,2
"2085",2504,0,1,1
"2086",2505,1,1,0
"2087",2506,0,1,1
"2088",2507,0,1,1
"2089",2508,11,5,-6
"2090",2509,3,5,2
"2091",2510,0,1,1
"2092",2511,16,22,6
"2093",2512,2,4,2
"2094",2513,6,11,5
"2095",2514,0,1,1
"2096",2515,2,3,1
"2097",2516,0,1,1
"2098",2517,6,9,3
"2099",2518,0,1,1
"2100",2519,6,25,19
"2101",2520,0,1,1
"2102",2521,16,31,15
"2103",2522,5,5,0
"2104",2524,1,3,2
"2105",2525,0,1,1
"2106",2526,2,3,1
"2107",2527,0,4,4
"2108",2528,0,5,5
"2109",2529,0,1,1
"2110",2530,16,18,2
"2111",2531,0,4,4
"2112",2532,6,2,-4
"2113",2533,6,26,20
"2114",2534,0,1,1
"2115",2535,0,4,4
"2116",2536,35,29,-6
"2117",2537,11,5,-6
"2118",2538,0,7,7
"2119",2539,15,3,-12
"2120",2540,1,0,-1
"2121",2541,1,9,8
"2122",2542,2,0,-2
"2123",2543,0,1,1
"2124",2544,5,14,9
"2125",2545,3,11,8
"2126",2546,0,1,1
"2127",2547,7,6,-1
"2128",2548,1,2,1
"2129",2549,1,2,1
"2130",2550,0,3,3
"2131",2552,8,2,-6
"2132",2553,1,0,-1
"2133",2554,2,5,3
"2134",2555,2,4,2
"2135",2556,0,1,1
"2136",2557,2,3,1
"2137",2558,0,1,1
"2138",2559,0,1,1
"2139",2560,0,1,1
"2140",2561,6,5,-1
"2141",2562,19,34,15
"2142",2563,1,1,0
"2143",2564,9,17,8
"2144",2565,0,1,1
"2145",2566,2,4,2
"2146",2567,18,19,1
"2147",2568,0,1,1
"2148",2569,2,4,2
"2149",2570,2,11,9
"2150",2571,2,3,1
"2151",2572,2,3,1
"2152",2573,1,4,3
"2153",2574,2,1,-1
"2154",2575,3,0,-3
"2155",2576,0,1,1
"2156",2577,0,1,1
"2157",2578,17,9,-8
"2158",2579,7,3,-4
"2159",2580,2,3,1
"2160",2581,0,1,1
"2161",2582,8,38,30
"2162",2583,0,5,5
"2163",2584,29,40,11
"2164",2585,0,1,1
"2165",2586,21,16,-5
"2166",2587,41,41,0
"2167",2588,0,1,1
"2168",2589,0,1,1
"2169",2590,2,0,-2
"2170",2591,14,6,-8
"2171",2592,0,1,1
"2172",2593,0,1,1
"2173",2594,2,3,1
"2174",2595,2,5,3
"2175",2596,21,38,17
"2176",2597,13,6,-7
"2177",2598,0,1,1
"2178",2599,0,2,2
"2179",2600,14,23,9
"2180",2601,0,1,1
"2181",2602,1,2,1
"2182",2603,0,1,1
"2183",2604,0,1,1
"2184",2605,0,5,5
"2185",2606,6,6,0
"2186",2607,2,3,1
"2187",2608,2,1,-1
"2188",2609,14,16,2
"2189",2610,2,3,1
"2190",2611,8,25,17
"2191",2612,0,1,1
"2192",2613,23,24,1
"2193",2614,0,1,1
"2194",2615,2,3,1
"2195",2616,23,8,-15
"2196",2617,2,4,2
"2197",2618,2,5,3
"2198",2619,6,16,10
"2199",2620,2,1,-1
"2200",2621,0,1,1
"2201",2622,0,1,1
"2202",2623,0,1,1
"2203",2624,8,9,1
"2204",2625,2,1,-1
"2205",2626,0,1,1
"2206",2627,0,1,1
"2207",2628,0,4,4
"2208",2629,0,1,1
"2209",2630,2,4,2
"2210",2631,5,5,0
"2211",2632,0,1,1
"2212",2633,0,1,1
"2213",2634,9,10,1
"2214",2635,0,1,1
"2215",2636,22,25,3
"2216",2637,14,36,22
"2217",2638,0,3,3
"2218",2639,2,3,1
"2219",2640,0,1,1
"2220",2641,7,10,3
"2221",2642,1,7,6
"2222",2643,0,1,1
"2223",2645,8,4,-4
"2224",2647,2,1,-1
"2225",2648,3,11,8
"2226",2649,6,11,5
"2227",2650,1,3,2
"2228",2652,0,2,2
"2229",2653,2,6,4
"2230",2654,2,4,2
"2231",2655,0,1,1
"2232",2656,0,1,1
"2233",2657,13,8,-5
